ts_code,ts_code,evaluation,sus_grow_rate,y1_grow_rate,y2_grow_rate,y3_grow_rate,y4_grow_rate,y5_grow_rate,y0_grow_rate,y-1_grow_rate,y-2_grow_rate,lastupdate,total_mv,close,市场低估比率,index,symbol,name,area,industry,market,list_date,grade
000952.SZ,000952.SZ,621455654522.5938,0.06,2.4186092077545487,2.4186092077545487,2.4186092077545487,2.4186092077545487,2.4186092077545487,0.6350883487981631,-0.2701785677039777,6.89091784216946,20190401,2934886282.0,11.66,210.74777991708018,420,000952,广济药业,湖北,化学制药,主板,19991112,5.0
002182.SZ,002182.SZ,1212107733905.9766,0.06,2.5109462751299216,2.5109462751299216,2.5109462751299216,2.5109462751299216,2.5109462751299216,1.1441906826454336,-0.12301559514587168,6.5116637378902045,20190401,5766089039.0,8.92,209.21314893121902,644,002182,云海金属,江苏,小金属,中小板,20071113,5.0
300286.SZ,300286.SZ,501609338674.3874,0.06,1.7953947712736542,1.7953947712736542,1.7953947712736542,1.7953947712736542,1.7953947712736542,4.903133403827806,0.1833451225015945,0.2997057874915601,20190401,2440672054.0,11.27,204.52099076658146,1677,300286,安科瑞,上海,电器仪表,创业板,20120113,5.0
600050.SH,600050.SH,44175617143506.43,0.06,2.0259827404955892,2.0259827404955892,2.0259827404955892,2.0259827404955892,2.0259827404955892,4.5230969020500735,2.5088576250602346,-0.9540063056235408,20190401,216665954455.0,6.98,202.88813394621903,2175,600050,中国联通,北京,电信运营,主板,20021009,5.0
002741.SZ,002741.SZ,1171069284368.4324,0.06,2.057781626595684,2.057781626595684,2.057781626595684,2.057781626595684,2.057781626595684,5.632882988457045,0.4502607235105982,0.09020116781940768,20190401,5778092641.0,15.44,201.67402361443592,1198,002741,光华科技,广东,化工原料,中小板,20150216,5.0
000609.SZ,000609.SZ,375659768602.4921,0.06,1.9893652315777035,1.9893652315777035,1.9893652315777035,1.9893652315777035,1.9893652315777035,-0.3692902512816767,0.01008761545414183,6.3272983305606445,20190401,1957196514.0,6.54,190.93768531435884,185,000609,中迪投资,北京,区域地产,主板,19961010,5.0
000996.SZ,000996.SZ,968904241199.9938,0.06,-4.179168197599247,-4.179168197599247,-4.179168197599247,-4.179168197599247,-4.179168197599247,-14.147738102650553,0.4749347296530906,1.1352987801997236,20190401,5068050000.0,14.69,190.1789033651984,454,000996,中国中期,北京,汽车服务,主板,20000718,5.0
000066.SZ,000066.SZ,6361781544676.83,0.06,-3.6140264484420768,-3.6140264484420768,-3.6140264484420768,-3.6140264484420768,-3.6140264484420768,-10.983467847790193,2.2431442914572783,-2.101755788993316,20190401,33413564073.0,11.38,189.39517995679785,50,000066,中国长城,深圳,电脑设备,主板,19970626,5.0
600784.SH,600784.SH,661920351685.6221,0.06,-6.4128898207116185,-6.4128898207116185,-6.4128898207116185,-6.4128898207116185,-6.4128898207116185,-2.1718183464953458,-15.912362325808813,-1.1544887898306904,20190401,3494293753.0,6.15,188.42893713996864,2802,600784,鲁银投资,山东,普钢,主板,19961225,5.0
002103.SZ,002103.SZ,535481011977.0885,0.06,1.61188912422019,1.61188912422019,1.61188912422019,1.61188912422019,1.61188912422019,4.481186077026315,-0.06049834745725169,0.4149796430915058,20190401,2837241841.0,5.2,187.73294628573345,565,002103,广博股份,浙江,文教休闲,中小板,20070110,5.0
600022.SH,600022.SH,4065999329179.138,0.06,-3.838751485110007,-3.838751485110007,-3.838751485110007,-3.838751485110007,-3.838751485110007,0.1927428914967628,-4.644313669739375,-7.064683677087407,20190401,21564702744.0,1.97,187.5488233919863,2159,600022,山东钢铁,山东,普钢,主板,20040629,5.0
002232.SZ,002232.SZ,812638765790.6245,0.06,3.2085925610634063,3.2085925610634063,3.2085925610634063,3.2085925610634063,3.2085925610634063,-0.7691127929854592,0.20455761459852195,10.190332861577156,20190401,4351041046.0,10.65,185.76881169339916,694,002232,启明信息,吉林,软件服务,中小板,20080509,5.0
002724.SZ,002724.SZ,922488540773.2938,0.06,1.7604802656497498,1.7604802656497498,1.7604802656497498,1.7604802656497498,1.7604802656497498,4.260680212261631,0.3660548718835985,0.6547057128040201,20190401,4989600000.0,6.93,183.88226326224424,1181,002724,海洋王,深圳,半导体,中小板,20141104,5.0
000937.SZ,000937.SZ,2806306814306.0547,0.06,1.7692567056479185,1.7692567056479185,1.7692567056479185,1.7692567056479185,1.7692567056479185,-0.03711223562587529,5.818185188824746,-0.4733028362551132,20190401,15830289888.0,4.48,176.27450565724314,413,000937,冀中能源,河北,煤炭开采,主板,19990909,5.0
002917.SZ,002917.SZ,538891417842.6206,0.06,2.910064221534717,2.910064221534717,2.910064221534717,2.910064221534717,2.910064221534717,8.79289515835679,0.015940312509058918,-0.07864280626169984,20190401,3054881200.0,27.02,175.40339592996958,1360,002917,金奥博,深圳,化工原料,中小板,20171208,5.0
000909.SZ,000909.SZ,495021834115.1744,0.06,1.6244523420553996,1.6244523420553996,1.6244523420553996,1.6244523420553996,1.6244523420553996,3.404194778498897,0.8553266455197808,0.6138356021475213,20190401,2836160373.0000005,9.08,173.5394367778843,389,000909,数源科技,浙江,综合类,主板,19990507,5.0
000586.SZ,000586.SZ,364837466913.3333,0.06,4.120179467816872,4.120179467816872,4.120179467816872,4.120179467816872,4.120179467816872,13.89746330044541,-0.7505556338464311,-0.786369263148361,20190401,2093020799.9999998,10.82,173.31143871734736,166,000586,汇源通信,四川,通信设备,主板,19951220,5.0
600111.SH,600111.SH,7188596157119.916,0.06,2.8466456898262016,2.8466456898262016,2.8466456898262016,2.8466456898262016,2.8466456898262016,0.4684982171539582,7.6785955578708975,0.3928432944537477,20190401,41780259000.0,11.5,171.05724256328608,2232,600111,北方稀土,内蒙,小金属,主板,19970924,5.0
000953.SZ,000953.SZ,222254988946.64114,0.06,-3.7253720954874354,-3.7253720954874354,-3.7253720954874354,-3.7253720954874354,-3.7253720954874354,-10.292983095424153,-1.207832088855136,0.3246988978169836,20190401,1296802117.0,4.41,170.3869726406694,421,000953,*ST河化,广西,农药化肥,主板,19991202,5.0
600389.SH,600389.SH,941100966491.6876,0.06,2.4112744109235256,2.4112744109235256,2.4112744109235256,2.4112744109235256,2.4112744109235256,-0.4748449944487513,3.753452972995717,3.9552152542236114,20190401,5583600000.0,18.8,167.5473469610444,2471,600389,江山股份,江苏,农药化肥,主板,20010110,5.0
600529.SH,600529.SH,1856727660077.2407,0.06,1.815513890003668,1.815513890003668,1.815513890003668,1.815513890003668,1.815513890003668,4.74990875358306,0.389911584679324,0.3067213317486195,20190401,11181143870.000002,26.31,165.0588291917972,2572,600529,山东药玻,山东,医疗保健,主板,20020603,5.0
002522.SZ,002522.SZ,883066612374.1702,0.06,2.643950360305793,2.643950360305793,2.643950360305793,2.643950360305793,2.643950360305793,8.202093660600827,-0.7323298984533887,0.4620873187699421,20190401,5380329558.999999,5.94,163.12872161278892,983,002522,浙江众成,浙江,塑料,中小板,20101210,5.0
603809.SH,603809.SH,429043536470.8312,0.06,1.409557448718519,1.409557448718519,1.409557448718519,1.409557448718519,1.409557448718519,3.8985988602708166,0.12068258297615507,0.2093909029085863,20190401,2619388520.0,17.54,162.7953030621174,3505,603809,豪能股份,四川,汽车配件,主板,20171128,5.0
002016.SZ,002016.SZ,1429250314435.3354,0.06,3.018980849226138,3.018980849226138,3.018980849226138,3.018980849226138,3.018980849226138,-0.7467797784104765,9.388706751805797,0.415015574283095,20190401,8972870559.0,11.09,158.28573860923066,478,002016,世荣兆业,广东,区域地产,中小板,20040708,5.0
300061.SZ,300061.SZ,971088548751.1274,0.06,1.6009232192687308,1.6009232192687308,1.6009232192687308,1.6009232192687308,1.6009232192687308,1.9645945029540384,1.8133368425752767,1.0248383122768778,20190401,6290221934.0,9.18,153.38064967186378,1453,300061,康旗股份,上海,医疗保健,创业板,20100319,5.0
603366.SH,603366.SH,592298392849.7129,0.06,1.8830175498392323,1.8830175498392323,1.8830175498392323,1.8830175498392323,1.8830175498392323,6.503309220629207,-0.7615603328813305,-0.0926962382301798,20190401,3928000000.0,4.91,149.78879655033424,3330,603366,日出东方,江苏,家用电器,主板,20120521,5.0
601117.SH,601117.SH,4849215954584.217,0.06,1.2118856534578393,1.2118856534578393,1.2118856534578393,1.2118856534578393,1.2118856534578393,4.137727876239544,-0.10089027491993574,-0.4011806409460909,20190401,32607130000.0,6.61,147.71642964542468,2990,601117,中国化学,北京,建筑施工,主板,20100107,5.0
002566.SZ,002566.SZ,368436606607.694,0.06,1.925426103194368,1.925426103194368,1.925426103194368,1.925426103194368,1.925426103194368,1.2401935058879228,3.9429252315121337,0.5931595721830469,20190401,2485446516.0,7.51,147.23759201249857,1026,002566,益盛药业,吉林,中成药,中小板,20110318,5.0
002059.SZ,002059.SZ,764782134378.2117,0.06,1.7378555218120628,1.7378555218120628,1.7378555218120628,1.7378555218120628,1.7378555218120628,5.1209849051246765,0.27512201429447525,-0.1825403539829641,20190401,5247090696.0,7.18,144.75355729246797,521,002059,云南旅游,云南,旅游景点,中小板,20060810,5.0
601216.SH,601216.SH,4678255599213.094,0.06,1.1908354202529088,1.1908354202529088,1.1908354202529088,1.1908354202529088,1.1908354202529088,2.2936149937317776,0.35560647857820515,0.9232847884487432,20190401,34595871299.0,4.1,134.22583544089898,3015,601216,君正集团,内蒙,化工原料,主板,20110222,5.0
000850.SZ,000850.SZ,612086342538.8234,0.06,1.5698472652017703,1.5698472652017703,1.5698472652017703,1.5698472652017703,1.5698472652017703,3.98882170121466,0.2801686927159006,0.4405514016747507,20190401,4539028693.0,4.81,133.8496306010955,350,000850,华茂股份,安徽,纺织,主板,19981007,5.0
300331.SZ,300331.SZ,668959202452.6119,0.06,2.8707410497524646,2.8707410497524646,2.8707410497524646,2.8707410497524646,2.8707410497524646,-0.0716792363442188,1.7419449431694645,6.941957442432147,20190401,4966293037.0,21.97,133.69990543625104,1722,300331,苏大维格,江苏,元器件,创业板,20120628,5.0
002676.SZ,002676.SZ,363842625707.32666,0.06,1.6367591382098263,1.6367591382098263,1.6367591382098263,1.6367591382098263,1.6367591382098263,-8.870381302942356,-2.6632940321004432,16.443952749672274,20190401,2714400000.0,3.77,133.04163929683418,1136,002676,顺威股份,广东,塑料,中小板,20120525,5.0
600423.SH,600423.SH,418920143055.3197,0.06,1.569833540951036,1.569833540951036,1.569833540951036,1.569833540951036,1.569833540951036,5.103855336294017,-1.0754086355732988,0.6810539221323908,20190401,3242701806.0,4.06,128.18861126243186,2496,600423,*ST柳化,广西,农药化肥,主板,20030717,5.0
600508.SH,600508.SH,1009570756892.4884,0.06,-4.764754914735903,-4.764754914735903,-4.764754914735903,-4.764754914735903,-4.764754914735903,0.8448164884825351,-0.2372087480083879,-14.901872484681858,20190401,7870399020.0,10.89,127.27440569747485,2553,600508,上海能源,上海,煤炭开采,主板,20010829,5.0
300380.SZ,300380.SZ,454739743236.5882,0.06,3.3747477691929864,3.3747477691929864,3.3747477691929864,3.3747477691929864,3.3747477691929864,13.571773448162114,-1.3807644343947498,-2.0667657061884066,20190401,3592681599.9999995,26.14,125.5739060306898,1769,300380,安硕信息,上海,软件服务,创业板,20140128,5.0
002510.SZ,002510.SZ,576632845540.3994,0.06,1.8262139200537453,1.8262139200537453,1.8262139200537453,1.8262139200537453,1.8262139200537453,5.943947311265102,-0.3586007644849559,-0.10670478661891204,20190401,4650298217.0,5.05,122.99911116074546,971,002510,天汽模,天津,汽车配件,中小板,20101125,5.0
000616.SZ,000616.SZ,642751525857.794,0.06,3.659621611928739,3.659621611928739,3.659621611928739,3.659621611928739,3.659621611928739,15.155464002755293,-1.016601999082848,-3.1599971678862264,20190401,5248960340.0,3.67,121.45311151613578,191,000616,海航投资,辽宁,全国地产,主板,19961108,5.0
002109.SZ,002109.SZ,607405838557.6462,0.06,1.8455636103802902,1.8455636103802902,1.8455636103802902,1.8455636103802902,1.8455636103802902,0.4181473904057755,6.327734382827134,-1.2091909420920397,20190401,4980428852.0,4.73,120.95854144442384,571,002109,兴化股份,陕西,化工原料,中小板,20070126,5.0
300321.SZ,300321.SZ,175389548479.98346,0.06,1.9612177021442618,1.9612177021442618,1.9612177021442618,1.9612177021442618,1.9612177021442618,6.186838036053159,-0.2611837895396869,-0.04200114008068634,20190401,1458096000.0,16.42,119.28669475808414,1712,300321,同大股份,山东,塑料,创业板,20120523,5.0
600380.SH,600380.SH,2094921974910.3171,0.06,1.3130007916797497,1.3130007916797497,1.3130007916797497,1.3130007916797497,1.3130007916797497,-0.04216376329237992,3.795456750956185,0.18570938737544385,20190401,17616723042.0,9.09,117.91666627872942,2463,600380,健康元,深圳,化学制药,主板,20010608,5.0
000901.SZ,000901.SZ,1124934302222.936,0.06,1.9195082039055131,1.9195082039055131,1.9195082039055131,1.9195082039055131,1.9195082039055131,4.272201543351675,0.16728127973021145,1.319041788634654,20190401,9489246593.0,15.45,117.54832638165124,383,000901,航天科技,黑龙江,航空,主板,19990401,5.0
000078.SZ,000078.SZ,1481755193057.355,0.06,-2.9528879731426363,-2.9528879731426363,-2.9528879731426363,-2.9528879731426363,-2.9528879731426363,-9.466238325536754,0.6454583534525542,-0.03788394734370859,20190401,12652631317.0,4.58,116.1104378159251,54,000078,海王生物,深圳,生物制药,主板,19981218,5.0
002427.SZ,002427.SZ,826469030026.5709,0.06,1.3437751566628622,1.3437751566628622,1.3437751566628622,1.3437751566628622,1.3437751566628622,1.906817213539758,1.3193222576700565,0.8051859987787722,20190401,7103079099.0,17.84,115.35362896957244,888,002427,*ST尤夫,浙江,化纤,中小板,20100608,5.0
000878.SZ,000878.SZ,2187690862738.7007,0.06,1.719805670792842,1.719805670792842,1.719805670792842,1.719805670792842,1.719805670792842,2.2828164280874907,1.1621532050642505,1.7144473792267854,20190401,18883428802.0,11.11,114.85241672354525,365,000878,云南铜业,云南,铜,主板,19980602,5.0
002137.SZ,002137.SZ,522918844565.9553,0.06,2.6006326421315014,2.6006326421315014,2.6006326421315014,2.6006326421315014,2.6006326421315014,1.314689023149585,-0.4874094138047171,6.974618317049638,20190401,4690414512.0,8.1,110.48670191688068,599,002137,麦达数字,深圳,互联网,中小板,20070613,5.0
603396.SH,603396.SH,376338912840.6125,0.06,1.5302463230338814,1.5302463230338814,1.5302463230338814,1.5302463230338814,1.5302463230338814,4.405052494872395,0.1211210974535677,0.06456537677568153,20190401,3376627448.0,44.69,110.4540821089163,3345,603396,金辰股份,辽宁,专用机械,主板,20171018,5.0
600080.SH,600080.SH,351925625050.64514,0.06,2.8960233804377014,2.8960233804377014,2.8960233804377014,2.8960233804377014,2.8960233804377014,7.6733029651816915,0.9351414497107616,0.07962572642065169,20190401,3172797423.0,8.5,109.91966429986763,2204,600080,金花股份,陕西,中成药,主板,19970612,5.0
300272.SZ,300272.SZ,487910350183.8352,0.06,4.002166489635711,4.002166489635711,4.002166489635711,4.002166489635711,4.002166489635711,12.711327991103914,-0.8783961522434504,0.17356763004666886,20190401,4427020768.0,9.14,109.21189548298844,1663,300272,开能健康,上海,环境保护,创业板,20111102,5.0
002321.SZ,002321.SZ,431630297900.16223,0.06,1.9973108791602656,1.9973108791602656,1.9973108791602656,1.9973108791602656,1.9973108791602656,1.0265258776181292,0.006453004626237435,4.958953755236432,20190401,4130070202.9999995,7.73,103.50919153544525,782,002321,华英农业,河南,农业综合,中小板,20091216,5.0
000557.SZ,000557.SZ,729394022967.0463,0.06,2.5292856007232376,2.5292856007232376,2.5292856007232376,2.5292856007232376,2.5292856007232376,-0.4566149134691657,9.527506801295614,-1.4830350856567334,20190401,7014782475.000001,4.81,102.97956395177403,146,000557,西部创业,宁夏,铁路,主板,19940617,5.0
000059.SZ,000059.SZ,1200897894394.615,0.06,1.4351180480093972,1.4351180480093972,1.4351180480093972,1.4351180480093972,1.4351180480093972,0.15712798224181698,0.05032633066725856,4.097899831119116,20190401,11595958393.000002,7.25,102.56176296040758,44,000059,华锦股份,辽宁,石油加工,主板,19970130,5.0
002535.SZ,002535.SZ,362999700960.2913,0.06,1.896779000774783,1.896779000774783,1.896779000774783,1.896779000774783,1.896779000774783,5.242874431210407,1.4951301988739911,-1.0476676277600503,20190401,3687742140.0,4.6,97.43413318489002,995,002535,林州重机,河南,工程机械,中小板,20110111,5.0
600156.SH,600156.SH,292065374649.5257,0.06,1.018624828996136,1.018624828996136,1.018624828996136,1.018624828996136,1.018624828996136,-6.177035536043188,13.811132802172516,-4.578222779140919,20190401,2967576981.0,7.38,97.41880312439507,2270,600156,华升股份,湖南,纺织,主板,19980527,5.0
002729.SZ,002729.SZ,186769961309.9073,0.06,1.87131065311907,1.87131065311907,1.87131065311907,1.87131065311907,1.87131065311907,5.829517884837028,0.06403750624551563,-0.2796234317253343,20190401,1908381600.0,28.62,96.86824674368444,1186,002729,好利来,福建,元器件,中小板,20140912,5.0
000897.SZ,000897.SZ,405370351008.7579,0.06,-5.904472889245928,-5.904472889245928,-5.904472889245928,-5.904472889245928,-5.904472889245928,0.1280111124806167,-16.796506622124447,-1.0449231580939549,20190401,4156389641.0,2.57,96.52943925421498,379,000897,*ST津滨,天津,区域地产,主板,19990422,5.0
300064.SZ,300064.SZ,642700701771.8579,0.06,1.3933377346300508,1.3933377346300508,1.3933377346300508,1.3933377346300508,1.3933377346300508,3.3163222370262035,0.5937855589181815,0.26990540794576745,20190401,6593956975.0,5.47,96.46813699400244,1456,300064,豫金刚石,河南,矿物制品,创业板,20100326,5.0
603016.SH,603016.SH,300023422457.6178,0.06,2.0273992656166784,2.0273992656166784,2.0273992656166784,2.0273992656166784,2.0273992656166784,6.375474585647369,-0.3105548401308729,0.01727805133353666,20190401,3090617600.0,20.86,96.07555617932732,3156,603016,新宏泰,江苏,电气设备,主板,20160701,5.0
000762.SZ,000762.SZ,444370131032.7988,0.06,1.7163889679422526,1.7163889679422526,1.7163889679422526,1.7163889679422526,1.7163889679422526,4.026283250563189,0.5342519115293136,0.5886317417342546,20190401,4583209312.0,8.8,95.95610668911095,294,000762,西藏矿业,西藏,小金属,主板,19970708,5.0
002055.SZ,002055.SZ,675902746068.8159,0.06,-4.470095384402521,-4.470095384402521,-4.470095384402521,-4.470095384402521,-4.470095384402521,-0.18650661807320226,-12.002621646466892,-1.221157888667469,20190401,7224193086.0,15.06,92.56100231853851,517,002055,得润电子,深圳,元器件,中小板,20060725,5.0
300160.SZ,300160.SZ,241679541371.1697,0.06,-3.120720127139069,-3.120720127139069,-3.120720127139069,-3.120720127139069,-3.120720127139069,-10.315678023969642,-0.022644005616289986,0.9761616481687232,20190401,2597131613.0,4.38,92.056331901486,1552,300160,秀强股份,江苏,玻璃,创业板,20110113,5.0
002346.SZ,002346.SZ,629783984684.7635,0.06,2.817731677280761,2.817731677280761,2.817731677280761,2.817731677280761,2.817731677280761,-0.931277908287602,10.184336456029493,-0.7998635158996089,20190401,7016633360.0,15.89,88.75586329976967,807,002346,柘中股份,上海,电气设备,中小板,20100128,5.0
300295.SZ,300295.SZ,275554722237.279,0.06,1.4728732137309322,1.4728732137309322,1.4728732137309322,1.4728732137309322,1.4728732137309322,4.538573782364361,-0.05309897112364215,-0.06685517004792252,20190401,3084076080.0,15.98,88.34757609393313,1686,300295,三六五网,江苏,互联网,创业板,20120315,5.0
002087.SZ,002087.SZ,336034396753.51666,0.06,1.2017404032761558,1.2017404032761558,1.2017404032761558,1.2017404032761558,1.2017404032761558,2.422715137779264,0.4127835363960892,0.7697225356531148,20190401,3789925714.0,4.64,87.66516710662806,549,002087,新野纺织,河南,纺织,中小板,20061130,5.0
300288.SZ,300288.SZ,493286130396.4171,0.06,1.785546561823785,1.785546561823785,1.785546561823785,1.785546561823785,1.785546561823785,5.387500252470414,0.1929291798042343,-0.22378974680329256,20190401,5623344929.0,16.64,86.7211226813608,1679,300288,朗玛信息,贵州,软件服务,创业板,20120216,5.0
600449.SH,600449.SH,394995226694.1323,0.06,1.3227976944378992,1.3227976944378992,1.3227976944378992,1.3227976944378992,1.3227976944378992,0.2675450054785402,2.962025342380476,0.7388227354546809,20190401,4690956022.0,9.81,83.20356636081299,2509,600449,宁夏建材,宁夏,水泥,主板,20030829,5.0
603871.SH,603871.SH,481746109369.9055,0.06,1.3109178699281994,1.3109178699281994,1.3109178699281994,1.3109178699281994,1.3109178699281994,3.0975927559786687,0.4170586768566289,0.4181021769493005,20190401,5824000000.0,52.0,81.71739515279971,3533,603871,嘉友国际,北京,仓储物流,主板,20180206,5.0
000812.SZ,000812.SZ,310109805300.5694,0.06,1.6872211740371137,1.6872211740371137,1.6872211740371137,1.6872211740371137,1.6872211740371137,4.969364238163335,-0.1214077770515456,0.21370706099955167,20190401,3758906881.9999995,4.89,81.49999668402785,327,000812,陕西金叶,陕西,广告包装,主板,19980623,5.0
000735.SZ,000735.SZ,1192017804840.081,0.06,1.4796155967946831,1.4796155967946831,1.4796155967946831,1.4796155967946831,1.4796155967946831,3.3138654505680103,0.7441858203632903,0.3807955194527486,20190401,14520586219.0,12.61,81.09157584012284,278,000735,罗牛山,海南,农业综合,主板,19970611,5.0
601636.SH,601636.SH,1006362393511.0288,0.06,1.4323061501972791,1.4323061501972791,1.4323061501972791,1.4323061501972791,1.4323061501972791,0.057704717506408265,0.3680813312645774,3.8711324018208506,20190401,12741901816.0,4.74,77.98054843330688,3072,601636,旗滨集团,湖南,玻璃,主板,20110812,5.0
603110.SH,603110.SH,193103930294.23215,0.06,1.5627553133647385,1.5627553133647385,1.5627553133647385,1.5627553133647385,1.5627553133647385,4.8271170269865165,-0.09851892768251247,-0.04033215920979005,20190401,2447779461.0,17.03,77.88943157295009,3214,603110,东方材料,浙江,染料涂料,主板,20171013,5.0
002261.SZ,002261.SZ,524775008857.3018,0.06,2.7079597497230776,2.7079597497230776,2.7079597497230776,2.7079597497230776,2.7079597497230776,8.8385801621279,-0.6796259428977851,-0.03507497006088256,20190401,6681654925.000001,6.07,77.53967538697783,722,002261,拓维信息,湖南,互联网,中小板,20080723,5.0
600966.SH,600966.SH,388630797373.96295,0.06,2.0775419323354205,2.0775419323354205,2.0775419323354205,2.0775419323354205,2.0775419323354205,-0.8159835783784508,3.0770542189293204,3.971555156455392,20190401,4959692308.0,3.71,77.35784424511581,2926,600966,博汇纸业,山东,造纸,主板,20040608,5.0
300337.SZ,300337.SZ,337569713672.8447,0.06,2.3692223940306625,2.3692223940306625,2.3692223940306625,2.3692223940306625,2.3692223940306625,8.074114762599471,0.07263563679667162,-1.0390832173041558,20190401,4331518400.0,5.27,76.9333440377039,1728,300337,银邦股份,江苏,铝,创业板,20120718,5.0
600847.SH,600847.SH,191026604498.3488,0.06,2.3989963082505037,2.3989963082505037,2.3989963082505037,2.3989963082505037,2.3989963082505037,7.405959379687605,-1.3622010799120412,1.153230624975948,20190401,2460262770.0,16.05,76.64479746947875,2857,600847,万里股份,重庆,电气设备,主板,19940324,5.0
603378.SH,603378.SH,238929389115.6031,0.06,1.3250465491464964,1.3250465491464964,1.3250465491464964,1.3250465491464964,1.3250465491464964,3.995596189708903,-0.07080011666721675,0.050343574397803126,20190401,3110956000.0,15.97,75.80256137200368,3335,603378,亚士创能,上海,染料涂料,主板,20170928,5.0
600767.SH,600767.SH,147242370878.1738,0.06,1.3699272044110613,1.3699272044110613,1.3699272044110613,1.3699272044110613,1.3699272044110613,5.62202732220914,-1.4953430392200688,-0.016902669755886945,20190401,1967628750.0,5.77,73.83239451455148,2786,600767,ST运盛,上海,医疗保健,主板,19961115,5.0
600572.SH,600572.SH,2031654348546.3997,0.06,1.4388441143955342,1.4388441143955342,1.4388441143955342,1.4388441143955342,1.4388441143955342,3.707971631262208,0.8062271689641534,-0.19766645703976005,20190401,27420051656.0,10.28,73.09374621297758,2608,600572,康恩贝,浙江,中成药,主板,20040412,5.0
300268.SZ,300268.SZ,157224361095.7062,0.06,2.9821776773621154,2.9821776773621154,2.9821776773621154,2.9821776773621154,2.9821776773621154,8.279725465433106,1.7259336415074653,-1.0591260748542268,20190401,2133280000.0,15.92,72.70076178265685,1659,300268,佳沃股份,湖南,农业综合,创业板,20110927,5.0
002832.SZ,002832.SZ,606384748118.2578,0.06,1.6218994542905292,1.6218994542905292,1.6218994542905292,1.6218994542905292,1.6218994542905292,4.430150982342858,0.3591920941060565,0.0763552864226722,20190401,8290819080.000001,45.72,72.13930532883583,1282,002832,比音勒芬,广东,服饰,中小板,20161223,5.0
600768.SH,600768.SH,113962699026.19945,0.06,1.2499303884248103,1.2499303884248103,1.2499303884248103,1.2499303884248103,1.2499303884248103,2.2388867125265675,2.8579600674968018,-1.3470556147489388,20190401,1586241792.0000002,11.86,70.84446885774614,2787,600768,宁波富邦,浙江,铝,主板,19961111,5.0
002600.SZ,002600.SZ,2836671953760.828,0.06,2.480004616775644,2.480004616775644,2.480004616775644,2.480004616775644,2.480004616775644,-0.3525964682560041,4.597116617276688,3.1954937013062468,20190401,39518249471.0,5.79,70.78131601812186,1060,002600,领益智造,广东,元器件,中小板,20110715,5.0
002833.SZ,002833.SZ,465001217031.3332,0.06,1.482837201477157,1.482837201477157,1.482837201477157,1.482837201477157,1.482837201477157,3.1680744118546547,0.5037438293360788,0.7766933632407367,20190401,6609990898.0,48.86,69.34823862950094,1283,002833,弘亚数控,广东,专用机械,中小板,20161228,5.0
000936.SZ,000936.SZ,672984456692.1067,0.06,1.8054934928667443,1.8054934928667443,1.8054934928667443,1.8054934928667443,1.8054934928667443,0.6478591490794923,-0.6648286109289504,5.433449940449691,20190401,9630960082.0,10.87,68.87719302771238,412,000936,华西股份,江苏,化纤,主板,19990810,5.0
002120.SZ,002120.SZ,4751181059245.097,0.06,4.588117362716936,4.588117362716936,4.588117362716936,4.588117362716936,4.588117362716936,-0.9418220119268444,0.3436309092362653,14.362543190841393,20190401,68168030125.0,39.8,68.6980835522581,582,002120,韵达股份,浙江,仓储物流,中小板,20070306,5.0
600222.SH,600222.SH,235450190804.4927,0.06,-4.7579923327970395,-4.7579923327970395,-4.7579923327970395,-4.7579923327970395,-4.7579923327970395,-16.670235346887246,2.9756023887575513,-0.5793440402614249,20190401,3403145658.0,5.93,68.1860456372193,2329,600222,太龙药业,河南,中成药,主板,19991105,5.0
600549.SH,600549.SH,1513312213152.4082,0.06,1.145359827245488,1.145359827245488,1.145359827245488,1.145359827245488,1.145359827245488,2.8316369523868232,2.1226557601050096,-1.5182132307553688,20190401,22019312310.0,15.58,67.72658836239596,2588,600549,厦门钨业,福建,小金属,主板,20021107,5.0
300289.SZ,300289.SZ,229211564801.3759,0.06,1.3810322504106578,1.3810322504106578,1.3810322504106578,1.3810322504106578,1.3810322504106578,4.526202570644618,0.10247571712490576,-0.4855815365375511,20190401,3359994840.0,7.98,67.21783238255684,1680,300289,利德曼,北京,生物制药,创业板,20120216,5.0
300736.SZ,300736.SZ,120721219305.8234,0.06,1.514575077873726,1.514575077873726,1.514575077873726,1.514575077873726,1.514575077873726,4.524912918393364,-0.16116296426347002,0.17997527949128367,20190401,1785211643.0,21.85,66.62291730461418,2114,300736,百邦科技,北京,通信设备,创业板,20180109,5.0
300688.SZ,300688.SZ,204851254904.3732,0.06,2.0756689393475525,2.0756689393475525,2.0756689393475525,2.0756689393475525,2.0756689393475525,1.6310033663758317,0.13047038817255596,4.465533063494269,20190401,3032800000.0,44.6,66.54525682681786,2070,300688,创业黑马,北京,综合类,创业板,20170810,5.0
000548.SZ,000548.SZ,179589493011.09482,0.06,2.1319392978670093,2.1319392978670093,2.1319392978670093,2.1319392978670093,2.1319392978670093,-0.7474729298309254,1.4408922906824937,5.70239853274946,20190401,2695765379.0,5.4,65.61911099908625,139,000548,湖南投资,湖南,路桥,主板,19931220,5.0
